ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;unnamed_17;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000041/2025;2025-10-01;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Aquisição de materiais permanentes;;UFFICIO INDUSTRIA E COMERCIO DE MOVEIS LTDA;;04.443.182/0001-26;7,0;2025-11-12;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638102;;6859,42;4788,0;4788,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000041/2025;2025-10-14;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Aquisição de materiais permanentes;;MAMUTE BRASIL INDUSTRIA E COMERCIO DE MOVEIS LTDA -EPP;;06.538.230/0001-95;7,0;2025-11-12;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638102;;51789,0;33428,0;33428,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000041/2025;2025-11-13;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Aquisição de materiais permanentes;;GOC DE MINAS LTDA;;57.585.471/0001-26;7,0;2025-11-12;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638102;;7990,0;5800,0;5800,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000041/2025;2025-11-13;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Aquisição de materiais permanentes;;MAMUTE BRASIL INDUSTRIA E COMERCIO DE MOVEIS LTDA -EPP;;06.538.230/0001-95;7,0;2025-11-12;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=638102;;4619,44;4468,0;4468,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;SM INCONFIDENTES LTDA;;62.650.790/0001-08;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;7773,33;7773,28;7773,28
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;SM INCONFIDENTES LTDA;;62.650.790/0001-08;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;1103,5;1103,5;1103,5
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-06;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;;19.994.997/0001-70;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;55883,84;55843,21;55843,21
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-07;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;;19.994.997/0001-70;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;589,66;589,72;589,72
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;;19.994.997/0001-70;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;6676,7;6717,37;6717,37
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;SM INCONFIDENTES LTDA;;62.650.790/0001-08;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;519,19;519,17;519,17
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-13;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;CRIATIVA SOLUCOES PARA CONSTRUCAO LTDA;;19.994.997/0001-70;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;327,74;327,57;327,57
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000047/2025;2025-11-13;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;Lote 01 - Materiais elétricos p/UAPS apoiadas e 34º BPM (sent.jud)_x000D_ Lote 02 - Materiais de construção e ferramentarias p/ as UAPS apoiadas e 34º BPM (sent.jud);;SM INCONFIDENTES LTDA;;62.650.790/0001-08;13,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=640675;;406,47;406,47;406,47
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000049/2025;2025-11-18;;9492092;SIM;Concluído;Com Fornecedor Vencedor;Por lote;LOTE 01: REVITALIZAÇÃO 13ª CIA DO 13º BPM_x000D_ LOTE 02: REVITALIZAÇÃO 126ª CIA DO 5º BPM;;CONSTRUTORA FABRIMAR LTDA;;04.091.467/0001-45;14,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641525;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203430;503330,89;402532,75;402532,75
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000051/2025;2025-11-24;;9491428;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Revitalização das Bases de Segurança Comunitárias da 1ª RPM;;TECSOL EQUIPAMENTOS LTDA - EPP;;07.327.529/0001-63;;;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641884;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202537;440000,0;439800,0;439800,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000054/2025;2025-11-24;;0;;Concluído;Deserto;Por lote;Materiais de limpeza, copa e cozinha, informática e ferramentas para Unidades da  1ª RPM;;INEXISTENTE;;;17,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642224;;973,35;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000054/2025;2025-11-24;;0;;Concluído;Fracassado;Por lote;Materiais de limpeza, copa e cozinha, informática e ferramentas para Unidades da  1ª RPM;;INEXISTENTE;;;17,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642224;;2793,71;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000054/2025;2025-11-25;;0;;Concluído;Deserto;Por lote;Materiais de limpeza, copa e cozinha, informática e ferramentas para Unidades da  1ª RPM;;INEXISTENTE;;;17,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642224;;187,32;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000054/2025;2025-11-25;;0;;Concluído;Fracassado;Por lote;Materiais de limpeza, copa e cozinha, informática e ferramentas para Unidades da  1ª RPM;;INEXISTENTE;;;17,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642224;;28419,78;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000054/2025;2025-11-27;;0;;Concluído;Fracassado;Por lote;Materiais de limpeza, copa e cozinha, informática e ferramentas para Unidades da  1ª RPM;;INEXISTENTE;;;17,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642224;;64275,41;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000054/2025;2025-11-28;;0;;Concluído;Fracassado;Por lote;Materiais de limpeza, copa e cozinha, informática e ferramentas para Unidades da  1ª RPM;;INEXISTENTE;;;17,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642224;;34873,68;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000055/2025;2025-11-27;;9491962;SIM;Concluído;Com Fornecedor Vencedor;Por item;Reparo e manutenção predial da sede do 5º BPM e Instalação do Toldos.;;PRESTAFER COMERCIAL E SERVICOS LTDA;;56.338.705/0001-78;18,0;2025-12-01;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642311;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203138;78078,93;76300,0;76300,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1250165 000056/2025;2025-11-27;;9491890;SIM;Concluído;Com Fornecedor Vencedor;Por lote;revitalização das paredes do NAIS/13º BPM (Lote 01), Pintura de Muro, Grades e Portões do NAIS/13º BPM (Lote 02) e Fornecimento e instalação de Piso intertravado para o Pátio do 13º BPM (Lote 03).;;NASCIMENTO E ALMEIDA ENGENHARIA LTDA;;54.860.934/0001-22;15,0;2025-11-28;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642336;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202818;98608,25;88030,0;88030,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000003/2025;2025-03-11;;9459440;SIM;Concluído;Com Fornecedor Vencedor;Por item;Prestação de serviços de higienização, conservação e limpeza predial,  com fornecimento de equipamentos nas dependências do 46º BPM.;;JS SERVICOS E CONSERVACAO LTDA;;27.968.525/0001-71;36,0;2025-03-14;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=621991;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194548;120344,64;111999,96;111999,96
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000016/2025;2025-06-02;;9471140;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de empresa especializada para prestação de serviços de impressão e reprografia, com assistência técnica e manutenção corretiva, preventiva e especializada, reposição de peças e insumos.;;AGMR COMERCIO E SERVICOS LTDA;;11.770.656/0001-00;66,0;2025-06-02;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=627621;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=196298;52106,87;20399,52;20843,52
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000048/2025;2025-11-14;;9492109;SIM;Concluído;Com Fornecedor Vencedor;Por lote;serviços comuns de engenharia com a finalidade de realizar regularização do Posto de Combustível do 15º BPM da Polícia Militar de Minas/Patos de Minas.;;CONSTRUTORA JPG LTDA;;12.410.708/0001-08;107,0;2025-11-14;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641248;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=203678;141515,32;125000,0;150935,18
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000049/2025;2025-11-14;;9492399;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Serviços comuns de engenharia com a finalidade de realizar regularização do Posto de Combustível do 46º BPM da Polícia Militar de Minas/Patrocínio-MG;;WE ENGENHARIA TECNOSOLAR LTDA;;42.260.700/0001-65;109,0;2025-11-19;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641529;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204418;157805,27;156200,0;165665,3
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000050/2025;2025-11-19;;9490948;SIM;Concluído;Com Fornecedor Vencedor;Por lote;SERVICOS DE MARCENARIA/CARPINTARIA.;;W M PORTAS EMPREENDIMENTOS EM MOVEIS PLANEJADOS LTDA - EPP;;17.331.294/0001-37;110,0;2025-11-25;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=641837;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=202237;40383,33;32700,0;32700,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000055/2025;2025-12-03;;9492390;SIM;Concluído;Com Fornecedor Vencedor;Por lote;INSTALACAO E MANUTENCAO DE EQUIPAMENTOS DE SEGURANCA INCLUINDO PECAS E INSUMOS NECESSARIOS;;CESAR MOREIRA ALVES LTDA;;30.123.415/0001-13;112,0;2025-12-04;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=642761;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=204358;13483,33;13350,0;13350,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000057/2025;2025-12-05;;9492582;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de empresa para execução de serviço de estofamento das cadeiras do auditório da 10ª RPM ¿ Patos de Minas/MG;;56.418.562 ISRAEL HONORATO SILVA;;56.418.562/0001-04;115,0;2025-12-05;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643033;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=205140;50000,0;29000,0;29000,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000061/2025;2025-12-05;;0;;Concluído;Deserto;Por lote;materiais de construção, elétricos e granitos;;INEXISTENTE;;;118,0;2025-12-11;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643586;;3464,22;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000061/2025;2025-12-08;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;materiais de construção, elétricos e granitos;;W M PORTAS EMPREENDIMENTOS EM MOVEIS PLANEJADOS LTDA - EPP;;17.331.294/0001-37;118,0;2025-12-11;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643586;;20531,12;20529,18;20529,18
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251642 000061/2025;2025-12-08;;0;;Concluído;Deserto;Por lote;materiais de construção, elétricos e granitos;;INEXISTENTE;;;118,0;2025-12-11;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=643586;;4163,89;0,0;0,0
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251855 000003/2025;2025-01-16;;9459890;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de empresa especializada na prestação de serviços de limpeza, higienização e jardinagem no quartel em Lavras, Varginha e Três Corações, além das Seções de Saúde de Lavras e de Varginha;;HELP SERVICOS E CONSULTORIA LTDA;;27.056.617/0001-85;58,0;2025-03-19;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=622456;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194707;138000,0;132458,38;132458,38
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251855 000003/2025;2025-03-17;;9459888;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de empresa especializada na prestação de serviços de limpeza, higienização e jardinagem no quartel em Lavras, Varginha e Três Corações, além das Seções de Saúde de Lavras e de Varginha;;KM COMERCIO E SERVICO LTDA;;11.877.737/0001-03;58,0;2025-03-19;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=622456;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=194705;330366,24;319830,02;304895,42
2025;Bens e serviços - Lei nº 14.133/21;Pregão;Pregão - Pregão eletrônico;1250;POLICIA MILITAR DE MINAS GERAIS;1251855 000015/2025;2025-09-05;;9480451;SIM;Concluído;Com Fornecedor Vencedor;Por lote;Contratação de empresa para adequações na sala da 6ª REDEC e pintura externa dos prédios da SAT/Intendência e da Seção Frota, da 6ª RPM.;;DACUNHA ENGENHARIA E CONSTRUCAO LTDA;;48.008.432/0001-75;129,0;2025-09-08;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=635104;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=198758;42717,44;37990,0;47083,63
