ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_original_formatado;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;item_material_servico;situacao_compra_item_processo;criterio_julgamento;objeto_processo;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1370;SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL;;1371054 000001/2026;2026-03-18;2026-03-30;0;NÃO;Concluído;"AR CONDICIONADO SPLIT - MODELO: HIGHWALL (DE PAREDE); TECNOLOGIA: INVERTER; CICLO: FRIO; CAPACIDADE TERMICA: 9.000 BTUS/H; NUMERO DE VELOCIDADES: MINIMO 3 VELOCIDADES; MODO DE OPERACAO: REFRIGERACAO E VENTILACAO; FUNCAO ESPECIAL: TEMPORIZADOR + TIMER + SWING; FILTRAGEM DE AR: FILTRO ANTIBACTERIAS, FUNGOS E ACAROS; VOLTAGEM/FREQUENCIA: 220V/60HZ; CLASSIFICACAO ENERGETICA: MAXIMA CLASSE C; FLUIDO REFRIGERANTE: GAS ECOLOGICO R-410A; CONTROLE REMOTO: SEM FIO COM DISPLAY DE AJUSTE DE TEMPERATURA; CON";Com Fornecedor Vencedor;Por lote;Aparelhos de ar-condicionado com instalação inclusa.;LUIZ FABIO SOARES CAMPOS JUNIOR 14916016637;38.368.850/0001-10;;;;;7533,88;6454,47;6454,47
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1370;SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL;;1371058 000001/2026;2026-06-11;2026-07-01;0;;Concluído;"CABO DE REDE - TIPO: UTP; NUMERO DE PARES: 4 PARES; DIAMETRO EXTERNO: 5MM; CONDUTOR: COBRE; COR: VERMELHO; CATEGORIA: CAT6;";Com Fornecedor Vencedor;Por item;Compra de material de informatica;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;;;;;1347,03;637,83;637,83
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1370;SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL;;1371058 000001/2026;2026-06-11;2026-07-01;0;;Concluído;"REPETIDOR DE SINAL - TIPO: WIRELESS (SEM FIO); PADRAO SUPORTADO: IEEE 802.11A/B/G/N/AC; INTERFACE: PORTA GIGABIT ETHERNET; VELOCIDADE: 1300 MBPS EM 5 GHZ E ATE 574 MBPS EM 2.4 GHZ; ALIMENTACAO: BIVOLT (110/220V);";Com Fornecedor Vencedor;Por item;Compra de material de informatica;60.153.744 IVANA MARIA VITORETTI AMARAL;60.153.744/0001-78;;;;;1229,73;960,0;960,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1370;SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL;;1371058 000001/2026;2026-06-11;2026-07-01;0;;Concluído;"TESTADOR DE CABOS - FUNCAO: TESTADOR; DISPLAY: LCD; CABO: RJ45, RJ11; ALIMENTACAO: BATERIA 9 VOLTS;";Com Fornecedor Vencedor;Por item;Compra de material de informatica;66.231.040 ELIAS GREGORIO FERNANDES DE SOUZA;66.231.040/0001-52;;;;;518,07;228,0;228,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1370;SECRETARIA ESTADO DE MEIO AMB.DESENV SUSTENTAVEL;;1371058 000001/2026;2026-06-16;2026-07-01;0;;Concluído;"EXTENSAO ELETRICA - TIPO: REGUA; TAMANHO: 1,5M; BITOLA FIO: 1,5MM; NUMERO TOMADA: 10 TOMADAS; CORRENTE: 10A; PLUGUE: 2P+T;";Com Fornecedor Vencedor;Por item;Compra de material de informatica;66.422.642 BRENO LEANDRO LOPES;66.422.642/0001-97;;;;;349,49;238,0;238,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000002/2026;2026-01-27;2026-02-05;9494501;SIM;Concluído;SERVICO DE FORNECIMENTO DE LANCHE PADRAO STANDARD, CONFORME CARDAPIO ESPECIFICO;Com Fornecedor Vencedor;Por item;CONTRATAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ALIMENTAÇÃO PARA O BATALHÃO CARNAVAL;COMERCIAL MUZAMINAS LTDA;15.242.539/0001-24;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=209998;48000,0;28784,0;33281,5
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: BGFM-4 - TMR; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;258,99;319,75;319,75
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: BPA - BATERIA PSICOLOGICA P/AVALIACAO DA ATENCAO; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;314,08;314,07;314,07
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: COLECAO PALOGRAFICO - AVALIACAO DA PERSONALIDADE; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;518,31;258,98;258,98
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: CTA TESTE DE ATENCAO CONCENTRADA; TIPO: LIVRO DE APLICAÇAO CTA CONCENTRADA VERSAO 3 VOL 4;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;491,49;824,45;824,45
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: EPR - ESCALA DOS PILARES DA RESILIENCIA; TIPO: LIVRO DE INSTRUCAO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;453,88;239,73;239,73
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: ESAVI A/B-ESCALA AVALIACAO IMPULSIVIDADE FORMA A/B; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;273,0;319,0;319,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: EVENT-ESCALA VULNERABILIDADE ESTRESSE NO TRABALHO; TIPO: BLOCO DE APLICACAO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;397,64;179,36;179,36
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: G-38 - TESTE NAO VERBAL DE INTELIGENCIA; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;319,75;582,67;582,67
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: IPSF - INVENTARIO DE PERCEPCAO DE SUPORTE FAMILIAR; TIPO: KIT COMPLETO (MANUAL, CRIVO, BLOCO DE APLICACAO);";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;239,73;498,0;498,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: LIVRO AIP - AVALIACAO DOS INTERESSES PROFISSIONAIS; TIPO: BLOCO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;179,37;535,57;535,57
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: NEO PI-R/NEO FFI-R; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;535,58;441,85;441,85
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: STAXI-2/INVENTARIO EXPRESSAO RAIVA ESTADO E TRACO; TIPO: LIVRO DE AVALIACAO VOL.4;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;351,87;273,0;273,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: TAVIS 4 - TESTE DE ATENCAO VISUAL; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;582,67;397,64;397,64
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: TEACO - FF / TESTE DE ATENCAO CONCENTRADA; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;184,28;247,72;247,72
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PARA APLICACAO TESTE PSICOLOGICO - TITULO: TEPIC-M-2 - TESTE PICTORICO DE MEMORIA - 2; TIPO: KIT COMPLETO;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;313,78;184,27;184,27
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PRE-IMPRESSO APLICACAO TESTE PSICOLOGICO- TITULO: CADERNOS DE APLICACAO; TIPO: COMPONENTE DO INVENTARIO FATORIAL DE PERSONALIDADE;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;319,0;313,78;313,78
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PRE-IMPRESSO APLICACAO TESTE PSICOLOGICO- TITULO: MANUAL; TIPO: COMPONENTE DO TESTE DE PERSONALIDADE PMK;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;824,45;351,86;351,86
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000009/2026;2026-03-23;2026-04-07;0;NÃO;Concluído;"MATERIAL PRE-IMPRESSO APLICACAO TESTE PSICOLOGICO- TITULO: TEADI E TEALT; TIPO: KIT;";Com Fornecedor Vencedor;Por lote;AQUISIÇÃO DE TESTES PSICOLÓGICOS PARA A SAS DA ABM;APPLICAR SOLUCOES EM SAUDE EDUCACAO E PSICOLOGIA LTDA;33.212.941/0001-48;;;;;247,72;518,3;518,3
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401460 000011/2026;2026-04-30;2026-05-08;9509484;SIM;Concluído;LOCACAO DE CACAMBA, PARA COLETA DE RESIDUOS DA CLASSE C - CONSTRUCAO CIVIL;Com Fornecedor Vencedor;Por lote;Locação de Caçambas;GOC DE MINAS LTDA;57.585.471/0001-26;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=219560;15660,0;15498,0;15498,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1401608 000003/2026;2026-06-02;2026-06-12;9515705;SIM;Concluído;SERVICOS DE SEGURO DE VIDA EM GRUPO;Com Fornecedor Vencedor;Por item;Contratação de empresa seguradora para a prestação de serviços de emissão de seguro acidente para 374 (trezentos e setenta e quatro) brigadistas de incêndios florestais, contratados pelo CBMMG;MBM SEGURADORA SA;87.883.807/0001-06;;;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=223719;12676,09;9649,2;9649,2
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1402027 000007/2026;2026-06-25;2026-07-13;0;;Concluído;"CROSS OVER (APARELHO DE MUSCULACAO)- TIPO: PARALELO,  2 TORRES ; ESTRUTURA: ACO CARBONO SEM COSTURA ; ESPESSURA: CHASSI 3,00 -  6,00 MM  E  TORRE 3,00 - 8,00 MM; CARGA MAXIMA: 240 KG (120 KG POR TORRE); FINALIDADE: TREINO DE PEITORAL;";Com Fornecedor Vencedor;Por lote;Aquisição de equipamentos para academia 2º pelotão de Pirapora.;PRO SPORT PLAYGROUNDS E FITNESS LTDA;50.065.032/0001-43;;;;;13671,27;13633,0;13633,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1400;CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS;;1402027 000007/2026;2026-06-25;2026-07-13;0;;Concluído;"EQUIPAMENTO PARA GINASTICA E MUSCULACAO - IDENTIFICACAO: PUXADA ALTA/REMADA BAIXA - CONJUGADO; ESTRUTURA: TUBO DE ACO ASTM-A36; APLICACAO: BRACOS E PERNAS;";Com Fornecedor Vencedor;Por lote;Aquisição de equipamentos para academia 2º pelotão de Pirapora.;PRO SPORT PLAYGROUNDS E FITNESS LTDA;50.065.032/0001-43;;;;;5983,94;5983,0;5983,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"ALICATE CRIMPADOR - CONECTORES: COMPATIVEIS: RJ45/RJ12/RJ11 DE 4, 6 OU 8 VIAS; CATRACA: SEM CATRACA;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;505,96;217,0;217,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"ALICATE CUJA FUNCAO PRINCIPAL NAO SEJA O CORTE - TIPO: BICO MEIA CANA CURVO; MATERIA-PRIMA: ACO CROMO VANADIO; TAMANHO NOMINAL: 6 POLEGADAS; CABO: ISOLADO PARA 1000 V, CONFORME NBR VIGENTE;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;111,48;111,0;111,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"ALICATE CUJA FUNCAO PRINCIPAL NAO SEJA O CORTE - TIPO: DESENCAPADOR DE FIOS E CRIMPADOR; MATERIA-PRIMA: CABO PRO TOUCH; TAMANHO NOMINAL: 08 POLEGADAS  X 200MM; CABO: EMBORRACHADO,SEM ISOLAMENTO;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;662,67;322,0;322,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"ALICATE CUJA FUNCAO PRINCIPAL NAO SEJA O CORTE - TIPO: PRESSAO; MATERIA-PRIMA: ACO CROMO VANADIO; TAMANHO NOMINAL: 10 POLEGADAS; CABO: SEM REVESTIMENTO;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;140,12;96,0;96,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"ALICATE CUJA FUNCAO PRINCIPAL NAO SEJA O CORTE - TIPO: UNIVERSAL; MATERIA-PRIMA: ACO VANADIO; TAMANHO NOMINAL: 8 POL / 217 MM; ABERTURA 6,5 MM; MORDENTE: 43 MM; CABO: POLIMERO / ISOLACAO 1000 VOLTS;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;220,4;220,0;220,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"ALICATES CUJA FUNCAO PRINCIPAL NAO SEJA O CORTE- TIPO: BOMBA DAGUA; MATERIA-PRIMA: ACO CROMO-NIQUEL; TAMANHO NOMINAL: 10 POLEGADAS; CABO: EMBORRACHADO, ANTIDESLIZANTE;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;128,19;128,0;128,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"ARCO DE SERRA - MATERIA PRIMA: ACO CHATO, COM CABO PLASTICO FECHADO; SERRA: 12 POLEGADAS;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;196,77;99,0;99,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"BOLSA PARA GUARDA DE FERRAMENTAS - MATERIA PRIMA: NYLON DUPLO REFORCADO COM TRAMAS DE 1000 FIOS; ALCA: REMOVIVEIS; MEDIDAS: 480 X 470 X 370 MM ( C X L X A); ACESSORIOS (1): NAO APLICAVEL; ACESSORIOS (2): NAO APLICAVEL;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;568,54;567,0;567,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"BROCA - TIPO: 03 PONTAS HELICOIDAL; MATERIA-PRIMA: AÇO CROMO; DIAMETRO CORTE: 10MM; COMPRIMENTO: 130MM; APLICACAO: MADEIRA;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;226,37;120,0;120,0
2026;Bens e serviços - Lei nº 14.133/21;Dispensa de Licitação - Por valor;Cotação eletrônica - adm direta, fundação ou autarquia;1440;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;;1441003 000004/2026;2026-01-27;2026-02-11;0;NÃO;Concluído;"BROCA - TIPO: 03 PONTAS HELICOIDAL; MATERIA-PRIMA: ACO CROMO; DIAMETRO CORTE: 8MM; COMPRIMENTO: 110MM; APLICACAO: MADEIRA;";Com Fornecedor Vencedor;Por lote;Aquisição de ferramentas, sob a forma de entrega integral;MARCELO LUIZ CLEMENTE BRANDAO -ME;07.820.223/0001-44;5,0;2026-02-05;;;132,68;100,0;100,0
